Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2016","2016","100 g/ha","49661","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2017","2017","100 g/ha","50256","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2018","2018","100 g/ha","43361","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2019","2019","100 g/ha","44078","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2020","2020","100 g/ha","46495","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2021","2021","100 g/ha","39139","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2022","2022","100 g/ha","50470","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2012","2012","100 g/ha","300000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2013","2013","100 g/ha","286667","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2014","2014","100 g/ha","282258","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2015","2015","100 g/ha","282827","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2016","2016","100 g/ha","283914","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2017","2017","100 g/ha","282993","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2018","2018","100 g/ha","292377","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2019","2019","100 g/ha","286340","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","287165","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2021","2021","100 g/ha","288593","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01318","Pineapples","2022","2022","100 g/ha","287362","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2012","2012","100 g/ha","37404","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2013","2013","100 g/ha","25951","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2014","2014","100 g/ha","26068","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2015","2015","100 g/ha","12988","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2016","2016","100 g/ha","42044","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2017","2017","100 g/ha","26914","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2018","2018","100 g/ha","41904","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2019","2019","100 g/ha","24428","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2020","2020","100 g/ha","31486","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2021","2021","100 g/ha","31652","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01375","Pistachios, in shell","2022","2022","100 g/ha","23098","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2012","2012","100 g/ha","162935","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2013","2013","100 g/ha","115526","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2014","2014","100 g/ha","147853","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2015","2015","100 g/ha","159809","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2016","2016","100 g/ha","99164","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2017","2017","100 g/ha","165671","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2018","2018","100 g/ha","144472","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2019","2019","100 g/ha","139732","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2020","2020","100 g/ha","114402","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2021","2021","100 g/ha","150476","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01346","Plums and sloes","2022","2022","100 g/ha","145097","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2012","2012","100 g/ha","416681","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2013","2013","100 g/ha","378007","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2014","2014","100 g/ha","337702","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2015","2015","100 g/ha","303062","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2016","2016","100 g/ha","280829","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2017","2017","100 g/ha","262525","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2018","2018","100 g/ha","208188","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2019","2019","100 g/ha","272431","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2020","2020","100 g/ha","275375","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2021","2021","100 g/ha","229948","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01321","Pomelos and grapefruits","2022","2022","100 g/ha","227208","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2012","2012","100 g/ha","457762","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2013","2013","100 g/ha","463577","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2014","2014","100 g/ha","471507","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2015","2015","100 g/ha","469000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2016","2016","100 g/ha","486408","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2017","2017","100 g/ha","483887","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2018","2018","100 g/ha","497274","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2019","2019","100 g/ha","507522","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","516365","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2021","2021","100 g/ha","497352","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01510","Potatoes","2022","2022","100 g/ha","490891","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2012","2012","100 g/ha","235597","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2013","2013","100 g/ha","215798","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2014","2014","100 g/ha","241257","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2015","2015","100 g/ha","190919","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2016","2016","100 g/ha","258137","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2017","2017","100 g/ha","246796","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2018","2018","100 g/ha","262046","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2019","2019","100 g/ha","219866","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2020","2020","100 g/ha","209008","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2021","2021","100 g/ha","235675","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01235","Pumpkins, squash and gourds","2022","2022","100 g/ha","241405","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2012","2012","100 g/ha","15612","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2013","2013","100 g/ha","19584","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2014","2014","100 g/ha","18085","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2015","2015","100 g/ha","18818","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2016","2016","100 g/ha","20461","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2017","2017","100 g/ha","17123","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2018","2018","100 g/ha","20851","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2019","2019","100 g/ha","19985","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2020","2020","100 g/ha","21651","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2021","2021","100 g/ha","14631","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01443","Rape or colza seed","2022","2022","100 g/ha","19755","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2012","2012","100 g/ha","108631","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2013","2013","100 g/ha","110642","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2014","2014","100 g/ha","130827","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2015","2015","100 g/ha","145075","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2016","2016","100 g/ha","146161","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2017","2017","100 g/ha","127277","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2018","2018","100 g/ha","145102","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2019","2019","100 g/ha","143861","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2020","2020","100 g/ha","147222","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2021","2021","100 g/ha","126614","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2022","2022","100 g/ha","123514","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2012","2012","100 g/ha","83651","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2013","2013","100 g/ha","86232","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2014","2014","100 g/ha","84919","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2015","2015","100 g/ha","83722","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2016","2016","100 g/ha","81121","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2017","2017","100 g/ha","84147","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2018","2018","100 g/ha","86213","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2019","2019","100 g/ha","83759","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2020","2020","100 g/ha","85401","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2021","2021","100 g/ha","86411","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2022","2022","100 g/ha","82756","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2012","2012","100 g/ha","16425","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2013","2013","100 g/ha","17219","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2014","2014","100 g/ha","17490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2015","2015","100 g/ha","20043","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2016","2016","100 g/ha","17458","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2017","2017","100 g/ha","21449","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2018","2018","100 g/ha","19386","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2019","2019","100 g/ha","21507","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2020","2020","100 g/ha","21934","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2021","2021","100 g/ha","20939","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2022","2022","100 g/ha","22642","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2012","2012","100 g/ha","12178","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2013","2013","100 g/ha","13804","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2014","2014","100 g/ha","13740","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2015","2015","100 g/ha","15092","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2016","2016","100 g/ha","16047","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2017","2017","100 g/ha","13587","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2018","2018","100 g/ha","16944","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2019","2019","100 g/ha","14272","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2020","2020","100 g/ha","13279","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2021","2021","100 g/ha","11248","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","2022","2022","100 g/ha","13591","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2012","2012","100 g/ha","27251","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2013","2013","100 g/ha","24977","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2014","2014","100 g/ha","25886","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2015","2015","100 g/ha","25917","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2016","2016","100 g/ha","26206","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2017","2017","100 g/ha","26713","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2018","2018","100 g/ha","26872","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2019","2019","100 g/ha","27164","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2020","2020","100 g/ha","27488","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2021","2021","100 g/ha","27806","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01921.01","Seed cotton, unginned","2022","2022","100 g/ha","28124","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2012","2012","100 g/ha","31131","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2013","2013","100 g/ha","37396","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2014","2014","100 g/ha","42417","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2015","2015","100 g/ha","47709","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2016","2016","100 g/ha","48912","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2017","2017","100 g/ha","45031","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2018","2018","100 g/ha","45266","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2019","2019","100 g/ha","45845","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2020","2020","100 g/ha","45946","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2021","2021","100 g/ha","43309","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0114","Sorghum","2022","2022","100 g/ha","25792","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2012","2012","100 g/ha","25602","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2013","2013","100 g/ha","86435","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2014","2014","100 g/ha","90085","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2015","2015","100 g/ha","74410","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2016","2016","100 g/ha","96085","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2017","2017","100 g/ha","82365","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2018","2018","100 g/ha","95021","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2019","2019","100 g/ha","86484","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2020","2020","100 g/ha","49972","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2021","2021","100 g/ha","62830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.01","Sour cherries","2022","2022","100 g/ha","87732","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2012","2012","100 g/ha","26867","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2013","2013","100 g/ha","29615","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2014","2014","100 g/ha","31977","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2015","2015","100 g/ha","32289","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2016","2016","100 g/ha","34936","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2017","2017","100 g/ha","33133","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2018","2018","100 g/ha","33997","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2019","2019","100 g/ha","31875","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","34327","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2021","2021","100 g/ha","34792","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2022","2022","100 g/ha","33308","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2012","2012","100 g/ha","183963","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2013","2013","100 g/ha","189463","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2014","2014","100 g/ha","185697","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2015","2015","100 g/ha","175598","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2016","2016","100 g/ha","166107","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2017","2017","100 g/ha","140097","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2018","2018","100 g/ha","154684","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2019","2019","100 g/ha","162232","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2020","2020","100 g/ha","137829","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2021","2021","100 g/ha","144534","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2022","2022","100 g/ha","156684","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2012","2012","100 g/ha","586593","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2013","2013","100 g/ha","565344","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2014","2014","100 g/ha","565836","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2015","2015","100 g/ha","592370","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2016","2016","100 g/ha","617277","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2017","2017","100 g/ha","573214","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2018","2018","100 g/ha","600340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2019","2019","100 g/ha","588125","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2020","2020","100 g/ha","642858","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2021","2021","100 g/ha","609507","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01354","Strawberries","2022","2022","100 g/ha","592798","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2012","2012","100 g/ha","87405","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2013","2013","100 g/ha","88453","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2014","2014","100 g/ha","85396","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2015","2015","100 g/ha","93783","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2016","2016","100 g/ha","94647","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2017","2017","100 g/ha","95530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2018","2018","100 g/ha","89035","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2019","2019","100 g/ha","98286","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2020","2020","100 g/ha","92303","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2021","2021","100 g/ha","98001","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.01","String beans","2022","2022","100 g/ha","101041","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2012","2012","100 g/ha","655763","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2013","2013","100 g/ha","636939","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2014","2014","100 g/ha","611797","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2015","2015","100 g/ha","692254","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2016","2016","100 g/ha","734763","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2017","2017","100 g/ha","710810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2018","2018","100 g/ha","680481","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2019","2019","100 g/ha","655275","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2020","2020","100 g/ha","659853","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2021","2021","100 g/ha","743610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01801","Sugar beet","2022","2022","100 g/ha","642168","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2012","2012","100 g/ha","800565","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2013","2013","100 g/ha","757099","A","Official figure",""
